"SUB","Subject","LOCATION","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","EST","Estonia","2012","2012","PC","Percentage","0","units",,,14.939,,
"MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","EST","Estonia","2012","2012","PC","Percentage","0","units",,,9.186,,
"MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","EST","Estonia","2012","2012","PC","Percentage","0","units",,,11.391,,
"MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","EST","Estonia","2012","2012","PC","Percentage","0","units",,,10.003,,
"MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","EST","Estonia","2012","2012","PC","Percentage","0","units",,,13.011,,
"SIZEGDP_T2","GDP per capita","EST","Estonia","2012","2012","USD","US Dollar","0","units",,,24259.87644,,
"EVOGDP_T1","Real GDP growth","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,3.938907138,,
"INVRATES_T1","Gross fixed capital formation","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,10.92655341,,
"PRODGWTHGDP_T1B","GDP per Hour Worked","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,3.9,,
"PRODGWTHGDP_T1C","Labour Utilisation","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,0.2,,
"PRODGWTHGDP_T1A","GDP per capita","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,4,,
"PRODULC_T1","Unit labour costs, total economy","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,4.07,,
"LABCOMPENS_T1","Labour compensation per unit labour input, total economy","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,7.79,,
"VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","EST","Estonia","2012","2012","PC","Percentage","0","units",,,4.138689717,,
"VALADDAC_T1B","Value added in industry, including energy","EST","Estonia","2012","2012","PC","Percentage","0","units",,,21.15849964,,
"VALADDAC_T1C","Value added in manufacturing","EST","Estonia","2012","2012","PC","Percentage","0","units",,,15.361643,,
"VALADDAC_T1D","Value added in construction","EST","Estonia","2012","2012","PC","Percentage","0","units",,,7.789146564,,
"VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","EST","Estonia","2012","2012","PC","Percentage","0","units",,,26.94515061,,
"VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","EST","Estonia","2012","2012","PC","Percentage","0","units",,,23.30284904,,
"VALADDAC_T1G","Value added in other services activities","EST","Estonia","2012","2012","PC","Percentage","0","units",,,16.66566444,,
"EVOVA_T1A","Real value added in agriculture, hunting and forestry, fishing","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,12.35765171,,
"EVOVA_T1B","Real value added in industry, including energy","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,-0.708123817,,
"EVOVA_T1D","Real value added in construction","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,12.47821038,,
"EVOVA_T1E","Real value added in distributive trade, repairs, transport, accommodation and food service activities, information and communication","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,8.22399711,,
"EVOVA_T1F","Real value added in financial and insurance activities, real estate activities, professional, scientific, technical, administrative and support service activities","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,0.644966282,,
"NATINCCAP_T1","Gross national income per capita","EST","Estonia","2012","2012","USD","US Dollar","0","units",,,23102.72698,,
"HOUSINC_T1","Real household disposable income","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,0.04417859,,
"HOUSSAVE_T1","Household net saving rates","EST","Estonia","2012","2012","PC","Percentage","0","units",,,-1.101989972,,
"HOUSWEALTH_T1A","Currency and deposits (AF2)","EST","Estonia","2012","2012","PC","Percentage","0","units",,,37.73292,,
"HOUSWEALTH_T1B","Securities other than shares (AF33)","EST","Estonia","2012","2012","PC","Percentage","0","units",,,0.175711,,
"HOUSWEALTH_T1C","Shares and other equity (AF51)","EST","Estonia","2012","2012","PC","Percentage","0","units",,,37.60624,,
"HOUSWEALTH_T1D","Mutual funds shares (AF52)","EST","Estonia","2012","2012","PC","Percentage","0","units",,,1.072654,,
"HOUSWEALTH_T1E","Life insurance reserves (AF611)","EST","Estonia","2012","2012","PC","Percentage","0","units",,,2.511714,,
"HOUSWEALTH_T1F","Pension funds (AF612)","EST","Estonia","2012","2012","PC","Percentage","0","units",,,10.46366,,
"HOUSDEBT_T1","Households debt","EST","Estonia","2012","2012","PC","Percentage","0","units",,,97.03146,,
"TRADEGDP_T1A","International imports in goods and services","EST","Estonia","2012","2012","PC","Percentage","0","units",,,90.33499904,,
"TRADEGDP_T1B","International exports in goods and services","EST","Estonia","2012","2012","PC","Percentage","0","units",,,90.56292381,,
"MERTRADE_T2","Imports of goods","EST","Estonia","2012","2012","USD","US Dollar","9","billions",,,19.75032426,,
"MERTRADE_T1","Trade balance of goods","EST","Estonia","2012","2012","USD","US Dollar","9","billions",,,-1.592868012,,
"MERTRADE_T3","Exports of goods","EST","Estonia","2012","2012","USD","US Dollar","9","billions",,,18.15745624,,
"SVCTRADE_T1","Trade balance of services","EST","Estonia","2012","2012","USD","US Dollar","9","billions",,,1.558536,,
"SVCTRADE_T2","Imports of services","EST","Estonia","2012","2012","USD","US Dollar","9","billions",,,3.911666,,
"SVCTRADE_T3","Exports of services","EST","Estonia","2012","2012","USD","US Dollar","9","billions",,,5.470202,,
"TRDPRTNR_T1A","Partner countries and regions of OECD merchandise imports","EST","Estonia","2012","2012","PC","Percentage","0","units",,,0.082447354,,
"TRDPRTNR_T1B","Partner countries and regions of OECD merchandise exports","EST","Estonia","2012","2012","PC","Percentage","0","units",,,0.117431605,,
"FDIFLSTK_T1A","Outward FDI stocks","EST","Estonia","2012","2012","USD","US Dollar","6","millions",,,5879.024,,
"FDIFLSTK_T2A","Outflows of foreign direct investment","EST","Estonia","2012","2012","USD","US Dollar","6","millions",,,952.057,,
"FDIFLSTK_T2B","Inflows of foreign direct investment","EST","Estonia","2012","2012","USD","US Dollar","6","millions",,,1517.224,,
"FDIFLSTK_T3H","Communications","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0,,
"FDIFLSTK_T3J","Business services","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0,,
"FDIFLSTK_T3I","Financial services","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.002,,
"FDIFLSTK_T3G","Media","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0,,
"FDIFLSTK_T3A","Total FDI Index","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.018,,
"FDIFLSTK_T3C","Manufacturing","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0,,
"FDIFLSTK_T3D","Electricity","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0,,
"FDIFLSTK_T3E","Distribution","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0,,
"FDIFLSTK_T3B","Primary sector","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.023,,
"FDIFLSTK_T3F","Transport","EST","Estonia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.15,,
"BOP_T1","Current account balance","EST","Estonia","2012","2012","PC","Percentage","0","units",,,-1.841337,,
"CPI_T3B","CPI: energy","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,10.56099,,
"CPI_T3A","CPI: food","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,3.833988,,
"CPI_T1","CPI: all items","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,3.9334,,
"CPI_T2","CPI: all items non food non energy","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,2.204369,,
"PPI_T1","PPI:  domestic manufacturing","EST","Estonia","2012","2012","GRWH","Growth rate","0","units",,,2.945937,,
"RTSCONV_T1","Purchasing power parities","EST","Estonia","2012","2012","NATUSD","National currency per US dollar","0","units",,,0.53583441,,
"RTSCONV_T2","Exchange rates","EST","Estonia","2012","2012","NATUSD","National currency per US dollar","0","units",,,0.778294,,
"RTSCONV_T3","Indices of price levels","EST","Estonia","2012","2012","OECDIDX","OECD=100","0","units",,,68,,
"INTLCOMP_T1","Real effective exchange rates","EST","Estonia","2012","2012","RATIO","Ratio","0","units",,,100.0958,,
"WENERGYS_T1","Total primary energy supply","EST","Estonia","2012","2012","TOE","Tonnes of oil equivalent (toe)","6","millions",,,5.720651,,
"TPES_T1","Total primary energy supply per unit of GDP","EST","Estonia","2012","2012","TOE","Tonnes of oil equivalent (toe)","0","units",,,0.23,,
"WELECGEN_T1","Electricity generation","EST","Estonia","2012","2012","TWH","Terawatt hours","0","units",,,12,,
"NUCLEARNRJ_T1C","Nuclear power plants connected to the grid","EST","Estonia","2012","2012","NBR","Number","0","units",,,0,"Z","Absolute zero observation"
"NUCLEARNRJ_T1D","Nuclear power plants under construction","EST","Estonia","2012","2012","NBR","Number","0","units",,,0,"Z","Absolute zero observation"
"RNEWABLE_T1","Contribution of renewables to energy supply","EST","Estonia","2012","2012","PC","Percentage","0","units",,,14.5,,
"OILPROD_T1","Production of crude oil","EST","Estonia","2012","2012","TONNE","Tonnes ","6","millions",,,0,"Z","Absolute zero observation"
"EMPLGNDR_T2","Employment rates: men","EST","Estonia","2012","2012","RATIO","Ratio","0","units",,,69.92042721,,
"EMPLGNDR_T1","Employment rates: total","EST","Estonia","2012","2012","RATIO","Ratio","0","units",,,64.59078738,,
"EMPLGNDR_T3","Employment rates: women","EST","Estonia","2012","2012","RATIO","Ratio","0","units",,,67.16319089,,
"EMPLAGE_T1A","Employment rates for age group 15-24","EST","Estonia","2012","2012","PC","Percentage","0","units",,,34.32013649,,
"EMPLAGE_T1B","Employment rates for age group 25-54","EST","Estonia","2012","2012","PC","Percentage","0","units",,,79.16614118,,
"EMPLAGE_T1C","Employment rates for age group 55-64","EST","Estonia","2012","2012","PC","Percentage","0","units",,,60.47244283,,
"PTEMPL_T1","Incidence of part-time employment","EST","Estonia","2012","2012","PC","Percentage","0","units",,,8.082982,,
"SELFEMPL_T1A","Self-employment rates: women","EST","Estonia","2012","2012","PC","Percentage","0","units",,,5.089058,,
"SELFEMPL_T1B","Self-employment rates: men","EST","Estonia","2012","2012","PC","Percentage","0","units",,,12.25618,,
"SELFEMPL_T1C","Self-employment rates: total","EST","Estonia","2012","2012","PC","Percentage","0","units",,,8.617363,,
"HOURSWKD_T1","Average hours actually worked","EST","Estonia","2012","2012","HOUR","Hours","0","units",,,1889,,
"UNEMPLRT_T1B","Unemployment rates: men","EST","Estonia","2012","2012","PC","Percentage","0","units",,,11.03333,,
"UNEMPLRT_T1A","Unemployment rates: women","EST","Estonia","2012","2012","PC","Percentage","0","units",,,9.2,,
"UNEMPLRT_T1C","Unemployment rates: total","EST","Estonia","2012","2012","PC","Percentage","0","units",,,9.991667,,
"LTUNEMP_T1","Long-term unemployment","EST","Estonia","2012","2012","PC","Percentage","0","units",,,54.112444,,
"GERD_T1","Gross domestic expenditure on R&D","EST","Estonia","2012","2012","USD","US Dollar","6","millions","2005","2005",553.11981,"P","Provisional value"
"RESEARCH_T1","Researchers","EST","Estonia","2012","2012","RATIO","Ratio","0","units",,,7.56654,"B; P","Break; Provisional value"
"EXPORTCOMM_T1","Exports of ICT goods","EST","Estonia","2012","2012","USD","US Dollar","6","millions",,,1977,,
"ICTACCSS_T1A","Percentage of households with access to home computers","EST","Estonia","2012","2012","PC","Percentage","0","units",,,75.51,,
"ICTACCSS_T1B","Percentage of households with access to the internet","EST","Estonia","2012","2012","PC","Percentage","0","units",,,75.01,,
"FISHPROD_T1A","Fish landings in domestic and foreign ports","EST","Estonia","2012","2012","TONNE","Tonnes ","3","thousands",,,64.647983,,
"WASTE_T1A","Generation intensities of municipal waste","EST","Estonia","2012","2012","KG","Kilograms","0","units",,,280,,
"PISA_T1C","Mean scores on the mathematics scale in PISA 2012: men","EST","Estonia","2012","2012","AVSCORE","Average score","0","units",,,523.2142199,,
"PISA_T1D","Standard error on the mathematics scale in PISA 2012: men","EST","Estonia","2012","2012","SE","Standard-error ","0","units",,,2.59719537,,
"PISA_T1A","Mean scores on the mathematics scale in PISA 2012: women","EST","Estonia","2012","2012","AVSCORE","Average score","0","units",,,517.9298296,,
"PISA_T1B","Standard error on the mathematics scale in PISA 2012: women","EST","Estonia","2012","2012","SE","Standard-error ","0","units",,,2.209257572,,
"PISA_T1G","Mean scores on the reading scale in PISA  2012: men","EST","Estonia","2012","2012","SE","Standard-error ","0","units",,,494.3190281,,
"PISA_T1H","Standard error on the reading scale in PISA 2012: men","EST","Estonia","2012","2012","AVSCORE","Average score","0","units",,,2.431931367,,
"PISA_T1E","Mean scores on the reading scale in PISA 2012: women","EST","Estonia","2012","2012","AVSCORE","Average score","0","units",,,537.8328666,,
"PISA_T1F","Standard error on the reading scale in PISA 2012: women","EST","Estonia","2012","2012","SE","Standard-error ","0","units",,,2.262083327,,
"PISA_T1K","Mean scores on the science scale in PISA 2012: men","EST","Estonia","2012","2012","AVSCORE","Average score","0","units",,,540.1771978,,
"PISA_T1L","Standard error on the science scale in PISA 2012: men","EST","Estonia","2012","2012","SE","Standard-error ","0","units",,,2.450805913,,
"PISA_T1I","Mean scores on the science scale in PISA 2012: women","EST","Estonia","2012","2012","AVSCORE","Average score","0","units",,,542.6079326,,
"PISA_T1J","Standard error on the science scale in PISA 2012: women","EST","Estonia","2012","2012","SE","Standard-error ","0","units",,,2.268521916,,
"GOVDEFCT_T1","General government net lending","EST","Estonia","2012","2012","PC","Percentage","0","units",,,-0.23657589,,
"GOVDEFCT_T2","General government revenues","EST","Estonia","2012","2012","PC","Percentage","0","units",,,39.226809,,
"GOVDEFCT_T3","General government expenditures","EST","Estonia","2012","2012","PC","Percentage","0","units",,,39.463385,,
"GOVDEBT_T1","General government debt","EST","Estonia","2012","2012","PC","Percentage","0","units",,,13.28672,,
"SOCEXPND_T1A","Public social expenditure","EST","Estonia","2012","2012","PC","Percentage","0","units",,,17.632,,
"PENSION_T1B","Private pension expenditure","EST","Estonia","2012","2012","PC","Percentage","0","units",,,0.021,,
"TOTALTAX_T1","Total tax revenue","EST","Estonia","2012","2012","PC","Percentage","0","units",,,32.519,,
"TOTALTAX_T2","Taxes on income and profits","EST","Estonia","2012","2012","PC","Percentage","0","units",,,6.797,,
"TOTALTAX_T3","Taxes on goods and services","EST","Estonia","2012","2012","PC","Percentage","0","units",,,13.731,,
"TAXAPW_T1","Taxes on the average worker","EST","Estonia","2012","2012","PC","Percentage","0","units",,,40.4,,
"EVOPOP_T1","Population levels","IND","India","2012","2012","HAB","Inhabitants","3","thousands",,,1236687,,
"EVOPOP_T2","Population growth rates","IND","India","2012","2012","GRWH","Growth rate","0","units",,,1.271779,,
"AGEING_T1A","Youth population (under the age of 15)","IND","India","2012","2012","PC","Percentage","0","units",,,29.41865,,
"AGEING_T1B","Elderly population (age 65 and over)","IND","India","2012","2012","PC","Percentage","0","units",,,5.209853,,
"PRODGWTHGDP_T1A","GDP per capita","IND","India","2012","2012","GRWH","Growth rate","0","units",,,6.1,,
"MERTRADE_T2","Imports of goods","IND","India","2012","2012","USD","US Dollar","9","billions",,,488.9763785,,
"MERTRADE_T1","Trade balance of goods","IND","India","2012","2012","USD","US Dollar","9","billions",,,-199.411609,,
"MERTRADE_T3","Exports of goods","IND","India","2012","2012","USD","US Dollar","9","billions",,,289.5647694,,
"FDIFLSTK_T1A","Outward FDI stocks","IND","India","2012","2012","USD","US Dollar","6","millions",,,118166.601,,
"FDIFLSTK_T2A","Outflows of foreign direct investment","IND","India","2012","2012","USD","US Dollar","6","millions",,,8553,,
"FDIFLSTK_T2B","Inflows of foreign direct investment","IND","India","2012","2012","USD","US Dollar","6","millions",,,23996,,
"FDIFLSTK_T3H","Communications","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.425,,
"FDIFLSTK_T3J","Business services","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.563,,
"FDIFLSTK_T3I","Financial services","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.329,,
"FDIFLSTK_T3G","Media","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.395,,
"FDIFLSTK_T3A","Total FDI Index","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.28,,
"FDIFLSTK_T3C","Manufacturing","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.053,,
"FDIFLSTK_T3D","Electricity","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.064,,
"FDIFLSTK_T3E","Distribution","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.25,,
"FDIFLSTK_T3B","Primary sector","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.407,,
"FDIFLSTK_T3F","Transport","IND","India","2012","2012","0_TO_1","0-1 scale","0","units",,,0.179,,
"CPI_T1","CPI: all items","IND","India","2012","2012","GRWH","Growth rate","0","units",,,9.312446,,
"RTSCONV_T1","Purchasing power parities","IND","India","2012","2012","NATUSD","National currency per US dollar","0","units",,,20.904974,,
"RTSCONV_T2","Exchange rates","IND","India","2012","2012","NATUSD","National currency per US dollar","0","units",,,53.4372,,
"RTSCONV_T3","Indices of price levels","IND","India","2012","2012","OECDIDX","OECD=100","0","units",,,39,,
"INTLCOMP_T1","Real effective exchange rates","IND","India","2012","2012","RATIO","Ratio","0","units",,,94.03152,,
"NUCLEARNRJ_T1C","Nuclear power plants connected to the grid","IND","India","2012","2012","NBR","Number","0","units",,,20,,
"NUCLEARNRJ_T1D","Nuclear power plants under construction","IND","India","2012","2012","NBR","Number","0","units",,,7,,
"OILPROD_T1","Production of crude oil","IND","India","2012","2012","TONNE","Tonnes ","6","millions",,,42,,
"EMPLGNDR_T2","Employment rates: men","IND","India","2012","2012","RATIO","Ratio","0","units",,,78.51388345,,
"EMPLGNDR_T1","Employment rates: total","IND","India","2012","2012","RATIO","Ratio","0","units",,,27.31861859,,
"EMPLGNDR_T3","Employment rates: women","IND","India","2012","2012","RATIO","Ratio","0","units",,,53.3095883,,
"EMPLAGE_T1A","Employment rates for age group 15-24","IND","India","2012","2012","PC","Percentage","0","units",,,33.11031109,,
"EMPLAGE_T1B","Employment rates for age group 25-54","IND","India","2012","2012","PC","Percentage","0","units",,,65.30597774,,
"EMPLAGE_T1C","Employment rates for age group 55-64","IND","India","2012","2012","PC","Percentage","0","units",,,53.82101041,,
"EXPORTCOMM_T1","Exports of ICT goods","IND","India","2012","2012","USD","US Dollar","6","millions",,,5719,,
"MATHTREND_T1A","Mean score in mathematics","IDN","Indonesia","2012","2012","AVSCORE","Average score","0","units",,,375.1144517,,
"MATHTREND_T1B","Annualised change in mathematics across PISA assessments","IDN","Indonesia","2012","2012","AVGRW","Average growth rate","0","units",,,0.652496035,,
"MATHTREND_T1C","All students","IDN","Indonesia","2012","2012","AVGRW","Average growth rate","0","units",,,14.95561966,,
"MATHTREND_T1D","Boys","IDN","Indonesia","2012","2012","AVGRW","Average growth rate","0","units",,,15.53631305,,
"MATHTREND_T1E","Girls","IDN","Indonesia","2012","2012","AVGRW","Average growth rate","0","units",,,14.28508237,,
"MATHTREND_T1F","Share of students below proficiency Level 2","IDN","Indonesia","2012","2012","AVGRW","Average growth rate","0","units",,,-2.442719451,,
"MATHTREND_T1G","Share of students at proficiency Level 5 or above","IDN","Indonesia","2012","2012","AVGRW","Average growth rate","0","units",,,0.03250634,,
"EVOPOP_T1","Population levels","IDN","Indonesia","2012","2012","HAB","Inhabitants","3","thousands",,,246864.2,,
"EVOPOP_T2","Population growth rates","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,1.256166,,
"AGEING_T1A","Youth population (under the age of 15)","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,29.2993,,
"AGEING_T1B","Elderly population (age 65 and over)","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,5.142932,,
"PRODGWTHGDP_T1A","GDP per capita","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,4.1,,
"VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,15.33794405,,
"VALADDAC_T1B","Value added in industry, including energy","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,36.75531474,,
"VALADDAC_T1D","Value added in construction","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,10.29076628,,
"VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,20.21782716,,
"VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,7.205273142,,
"VALADDAC_T1G","Value added in other services activities","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,10.19287463,,
"EVOVA_T1A","Real value added in agriculture, hunting and forestry, fishing","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,2.862972348,,
"EVOVA_T1B","Real value added in industry, including energy","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,4.264867918,,
"EVOVA_T1D","Real value added in construction","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,6.979461479,,
"EVOVA_T1E","Real value added in distributive trade, repairs, transport, accommodation and food service activities, information and communication","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,10.3209344,,
"EVOVA_T1F","Real value added in financial and insurance activities, real estate activities, professional, scientific, technical, administrative and support service activities","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,5.653283356,,
"MERTRADE_T2","Imports of goods","IDN","Indonesia","2012","2012","USD","US Dollar","9","billions",,,191.6909081,,
"MERTRADE_T1","Trade balance of goods","IDN","Indonesia","2012","2012","USD","US Dollar","9","billions",,,-1.659068845,,
"MERTRADE_T3","Exports of goods","IDN","Indonesia","2012","2012","USD","US Dollar","9","billions",,,190.0318392,,
"SVCTRADE_T1","Trade balance of services","IDN","Indonesia","2012","2012","USD","US Dollar","9","billions",,,-10.774,,
"SVCTRADE_T2","Imports of services","IDN","Indonesia","2012","2012","USD","US Dollar","9","billions",,,33.888,,
"SVCTRADE_T3","Exports of services","IDN","Indonesia","2012","2012","USD","US Dollar","9","billions",,,23.114,,
"FDIFLSTK_T1A","Outward FDI stocks","IDN","Indonesia","2012","2012","USD","US Dollar","6","millions",,,12394,,
"FDIFLSTK_T2A","Outflows of foreign direct investment","IDN","Indonesia","2012","2012","USD","US Dollar","6","millions",,,5422,,
"FDIFLSTK_T2B","Inflows of foreign direct investment","IDN","Indonesia","2012","2012","USD","US Dollar","6","millions",,,19404,,
"FDIFLSTK_T3H","Communications","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.41,,
"FDIFLSTK_T3J","Business services","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.579,,
"FDIFLSTK_T3I","Financial services","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.206,,
"FDIFLSTK_T3G","Media","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,1,,
"FDIFLSTK_T3A","Total FDI Index","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.318,,
"FDIFLSTK_T3C","Manufacturing","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.07,,
"FDIFLSTK_T3D","Electricity","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.11,,
"FDIFLSTK_T3E","Distribution","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.435,,
"FDIFLSTK_T3B","Primary sector","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.324,,
"FDIFLSTK_T3F","Transport","IDN","Indonesia","2012","2012","0_TO_1","0-1 scale","0","units",,,0.423,,
"BOP_T1","Current account balance","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,-2.739755,,
"CPI_T3A","CPI: food","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,5.855075,,
"CPI_T1","CPI: all items","IDN","Indonesia","2012","2012","GRWH","Growth rate","0","units",,,4.279512,,
"RTSCONV_T1","Purchasing power parities","IDN","Indonesia","2012","2012","NATUSD","National currency per US dollar","0","units",,,6737.7456,,
"RTSCONV_T2","Exchange rates","IDN","Indonesia","2012","2012","NATUSD","National currency per US dollar","0","units",,,9386.63,,
"RTSCONV_T3","Indices of price levels","IDN","Indonesia","2012","2012","OECDIDX","OECD=100","0","units",,,71,,
"INTLCOMP_T1","Real effective exchange rates","IDN","Indonesia","2012","2012","RATIO","Ratio","0","units",,,96.03548,,
"OILPROD_T1","Production of crude oil","IDN","Indonesia","2012","2012","TONNE","Tonnes ","6","millions",,,43.6,,
"EXPORTCOMM_T1","Exports of ICT goods","IDN","Indonesia","2012","2012","USD","US Dollar","6","millions",,,7713,,
"PISA_T1C","Mean scores on the mathematics scale in PISA 2012: men","IDN","Indonesia","2012","2012","AVSCORE","Average score","0","units",,,377.3755093,,
"PISA_T1D","Standard error on the mathematics scale in PISA 2012: men","IDN","Indonesia","2012","2012","SE","Standard-error ","0","units",,,4.412175974,,
"PISA_T1A","Mean scores on the mathematics scale in PISA 2012: women","IDN","Indonesia","2012","2012","AVSCORE","Average score","0","units",,,372.7845178,,
"PISA_T1B","Standard error on the mathematics scale in PISA 2012: women","IDN","Indonesia","2012","2012","SE","Standard-error ","0","units",,,4.33193631,,
"PISA_T1G","Mean scores on the reading scale in PISA  2012: men","IDN","Indonesia","2012","2012","SE","Standard-error ","0","units",,,382.2540988,,
"PISA_T1H","Standard error on the reading scale in PISA 2012: men","IDN","Indonesia","2012","2012","AVSCORE","Average score","0","units",,,4.82134261,,
"PISA_T1E","Mean scores on the reading scale in PISA 2012: women","IDN","Indonesia","2012","2012","AVSCORE","Average score","0","units",,,410.4084756,,
"PISA_T1F","Standard error on the reading scale in PISA 2012: women","IDN","Indonesia","2012","2012","SE","Standard-error ","0","units",,,4.253602336,,
"PISA_T1K","Mean scores on the science scale in PISA 2012: men","IDN","Indonesia","2012","2012","AVSCORE","Average score","0","units",,,380.4094085,,
"PISA_T1L","Standard error on the science scale in PISA 2012: men","IDN","Indonesia","2012","2012","SE","Standard-error ","0","units",,,4.14956865,,
"PISA_T1I","Mean scores on the science scale in PISA 2012: women","IDN","Indonesia","2012","2012","AVSCORE","Average score","0","units",,,383.4593174,,
"PISA_T1J","Standard error on the science scale in PISA 2012: women","IDN","Indonesia","2012","2012","SE","Standard-error ","0","units",,,4.097764914,,
"AGRSPPRT_T1","Agricultural producer support estimate by country","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,20.936389,,
"MATHTREND_T1A","Mean score in mathematics","ISR","Israel","2012","2012","AVSCORE","Average score","0","units",,,466.4814301,,
"MATHTREND_T1B","Annualised change in mathematics across PISA assessments","ISR","Israel","2012","2012","AVGRW","Average growth rate","0","units",,,4.164014494,,
"EVOPOP_T1","Population levels","ISR","Israel","2012","2012","HAB","Inhabitants","3","thousands",,,7886.45,,
"AGEING_T1A","Youth population (under the age of 15)","ISR","Israel","2012","2012","PC","Percentage","0","units",,,27.92765,"E","Estimated value"
"AGEING_T1B","Elderly population (age 65 and over)","ISR","Israel","2012","2012","PC","Percentage","0","units",,,10.23311,"E","Estimated value"
"SIZEGDP_T2","GDP per capita","ISR","Israel","2012","2012","USD","US Dollar","0","units",,,29349.10068,,
"EVOGDP_T1","Real GDP growth","ISR","Israel","2012","2012","GRWH","Growth rate","0","units",,,3.179070007,,
